time,group,activity
790,yw.32B,0.6885651820215577
800,yw.32B,0.7180682360914706
810,yw.32B,0.7124642809489246
820,yw.32B,0.6993428957200104
830,yw.32B,0.6989310825001136
840,yw.32B,0.7007759911237804
850,yw.32B,0.6730938133029446
860,yw.32B,0.6774946283446447
870,yw.32B,0.6820327015979186
880,yw.32B,0.6654548844146154
890,yw.32B,0.6719495712155104
900,yw.32B,0.6833077852099589
