time_elapsed,replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10,replicate_11,replicate_12,time_elapsed.1,replicate_13,replicate_14,replicate_15
"(680, 690]",0.621923937360179,0.5174496644295302,0.5275167785234895,0.7610738255033559,0.7557046979865777,0.7832214765100677,0.8506711409395997,0.7416107382550341,0.670469798657718,0.8060402684563778,0.65234899328859,0.763758389261745,0.6973154362416106,0.595637583892617,0.6506711409395967,0.7305369127516773
"(690, 700]",0.5767372723894463,0.5785953177257518,0.6090301003344476,0.722073578595318,0.7645484949832771,0.7458193979933114,0.8023411371237472,0.7859531772575261,0.730100334448161,0.6785953177257525,0.6274247491638792,0.7538461538461543,0.6976588628762529,0.6153846153846153,0.6137123745819388,0.7247491638795984
"(700, 710]",0.5906040268456364,0.5375838926174497,0.6543624161073821,0.7338926174496643,0.8151006711409404,0.6342281879194626,0.7255033557046978,0.726510067114093,0.7117449664429532,0.6818791946308714,0.7234899328859067,0.7191275167785236,0.7946308724832222,0.6718120805369114,0.6617449664429523,0.7174496644295306
"(710, 720]",0.5794183445190145,0.5637583892617448,0.5909395973154354,0.6604026845637574,0.7295302013422817,0.7228187919463073,0.760402684563758,0.7399328859060411,0.7134228187919459,0.768791946308726,0.6379194630872477,0.754362416107383,0.7110738255033553,0.6516778523489929,0.5855704697986563,0.7644295302013421
"(720, 730]",0.5871423262727602,0.5137123745819405,0.575250836120402,0.7117056856187295,0.7297658862876255,0.760869565217392,0.7501672240802678,0.7882943143812715,0.724414715719063,0.6822742474916392,0.6033444816053514,0.739464882943144,0.6832775919732437,0.6210702341137114,0.6903010033444811,0.7133779264214043
"(730, 740]",0.6096196868008932,0.46375838926174495,0.5265100671140946,0.6590604026845643,0.6714765100671134,0.726174496644295,0.7291946308724825,0.7657718120805365,0.6963087248322153,0.7567114093959747,0.699328859060402,0.738590604026846,0.6671140939597321,0.5865771812080537,0.6835570469798653,0.7476510067114082
"(740, 750]",0.5024154589371985,0.5124161073825507,0.5302013422818797,0.7308724832214764,0.7389261744966449,0.7120805369127513,0.7469798657718116,0.7651006711409406,0.70973154362416,0.6942953020134226,0.6493288590604015,0.7332214765100661,0.6936241610738256,0.6912751677852352,0.6453020134228183,0.7144295302013418
"(750, 760]",0.5641312453392988,0.4377926421404688,0.5946488294314378,0.6785953177257512,0.8190635451505032,0.7040133779264206,0.7775919732441482,0.7551839464882939,0.6739130434782614,0.7113712374581938,0.6531772575250833,0.736789297658863,0.7073578595317718,0.7344481605351171,0.6678929765886269,0.7130434782608699
"(760, 770]",0.555555555555556,0.5369127516778517,0.5483221476510071,0.6973154362416109,0.7278523489932874,0.7691275167785239,0.7244966442953007,0.7248322147650998,0.6939597315436227,0.6248322147651003,0.5275167785234903,0.733221476510068,0.6429530201342276,0.712751677852349,0.6174496644295305,0.7305369127516778
"(770, 780]",0.6361947231512438,0.5220735785953174,0.6518394648829422,0.6177257525083608,0.7515050167224079,0.6852842809364547,0.7819397993311042,0.7093645484949818,0.6401337792642139,0.6789297658862874,0.591304347826086,0.6401337792642129,0.625752508361204,0.6999999999999984,0.6357859531772565,0.7163879598662206
"(780, 790]",0.4813571961222968,0.48255033557046967,0.5798657718120798,0.671140939597315,0.6919463087248323,0.7342281879194631,0.7130872483221473,0.7479865771812078,0.6204697986577182,0.6593959731543623,0.6657718120805366,0.6704697986577165,0.6795302013422816,0.7003355704697988,0.6442953020134222,0.8013422818791964
"(790, 800]",0.5947054436987307,0.48825503355704764,0.6063758389261735,0.7144295302013419,0.7570469798657714,0.7412751677852359,0.7432885906040269,0.7255033557046974,0.6597315436241598,0.6218120805369125,0.5875838926174495,0.6473154362416108,0.7533557046979863,0.6583892617449656,0.6214765100671122,0.7342281879194618
"(800, 810]",0.5466369379412845,0.4404682274247495,0.5826086956521733,0.6809364548494988,0.7153846153846154,0.703678929765886,0.7525083612040127,0.675585284280936,0.6561872909698994,0.6494983277591959,0.5608695652173918,0.6806020066889624,0.7080267558528431,0.6133779264214032,0.6133779264214052,0.751839464882944
"(810, 820]",0.6058911260253531,0.4647651006711414,0.5439597315436244,0.5570469798657717,0.775838926174497,0.6875838926174488,0.606375838926173,0.7748322147651017,0.6516778523489932,0.6879194630872477,0.5486577181208053,0.5966442953020131,0.7077181208053692,0.668791946308724,0.6456375838926172,0.7577181208053703
