Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(310, 320]",0.6240802675585282,0.7765886287625416,0.6202493159014888,0.6391000304043772,0.7283537718320299,0.6076923076923069,0.6080875646093028,0.6060200668896318,0.718394648829431,0.5725752508361202,0.5367892976588624,0.7023411371237454
"(320, 330]",0.7637583892617446,0.7916107382550354,0.6833435021354465,0.7434411226357511,0.7076808351976112,0.7345637583892625,0.7031726662599127,0.6503355704697972,0.781879194630873,0.734228187919463,0.6832214765100671,0.6375838926174489
"(330, 340]",0.7161073825503345,0.8275167785234924,0.7577791336180572,0.7803538743136028,0.7695749440715856,0.6959731543624152,0.7376449054301378,0.7258389261744973,0.7050335570469786,0.669463087248321,0.7755033557046992,0.6714765100671137
"(340, 350]",0.7595317725752514,0.7792642140468241,0.7652782000608063,0.8449376710246254,0.7294685990338134,0.71571906354515,0.7096381878990561,0.7541806020066891,0.6896321070234113,0.7431438127090301,0.7528428093645498,0.7107023411371234
"(350, 360]",0.7483221476510079,0.7439597315436254,0.7544234289200706,0.7995729103111617,0.7766592095451136,0.7399328859060403,0.7672361195851105,0.7432885906040284,0.6848993288590599,0.6614093959731538,0.7288590604026851,0.7818791946308732
"(360, 370]",0.660402684563758,0.7734899328859063,0.775167785234896,0.7205613178767519,0.8135719612229658,0.7389261744966448,0.7477120195240975,0.8194630872483226,0.732214765100671,0.7640939597315454,0.7097315436241597,0.7892617449664439
"(370, 380]",0.7645484949832785,0.6140468227424734,0.7196716327151085,0.7047734873821802,0.8859160163507972,0.7374581939799338,0.7303131650957713,0.7451505016722403,0.7652173913043484,0.7143812709030104,0.7187290969899667,0.7357859531772577
"(380, 390]",0.7496644295302012,0.5533557046979878,0.6610738255033539,0.6723611958511264,0.912378821774794,0.8043624161073846,0.7867602196461231,0.6865771812080529,0.794966442953022,0.7151006711409394,0.6778523489932875,0.817449664429532
"(390, 400]",0.656856187290969,0.6541806020066874,0.6901793858315588,0.7914259653390059,0.9175027870680033,0.7280936454849505,0.8303435694740017,0.7113712374581936,0.7397993311036779,0.687959866220734,0.6471571906354512,0.7481605351170558
"(400, 410]",0.7748322147651021,0.6728187919463082,0.6073825503355689,0.7739475289810851,0.9246830723340792,0.8355704697986602,0.8181818181818153,0.7573825503355698,0.7181208053691274,0.7238255033557043,0.6365771812080528,0.75268456375839
"(410, 420]",0.7010067114093942,0.7291946308724823,0.6150091519219019,0.816046369737642,0.9086502609992525,0.7708053691275168,0.7577791336180566,0.7822147651006716,0.716778523489932,0.6973154362416102,0.688255033557046,0.842281879194632
"(420, 430]",0.7892976588628773,0.7307692307692303,0.6272423228944953,0.7953785345089672,0.9780750650315851,0.7802675585284277,0.7786561264822106,0.740468227424749,0.7829431438127094,0.714381270903009,0.7712374581939798,0.7886287625418067
"(430, 440]",0.7620805369127511,0.6275167785234891,0.671446003660767,0.7464917632702844,0.9004474272930637,0.7818791946308739,0.7773032336790698,0.7550335570469806,0.7412751677852355,0.77751677852349,0.6785234899328855,0.7533557046979864
"(440, 450]",0.7879194630872495,0.6597315436241596,0.6244661378889573,0.8050640634533228,0.9313944817300523,0.7704697986577179,0.829469188529589,0.845973154362418,0.7167785234899334,0.8174496644295317,0.7201342281879191,0.8422818791946329
"(450, 460]",0.7939799331103685,0.651839464882943,0.6235937975068409,0.7993311036789279,0.9323671497584534,0.7438127090301004,0.829431438127088,0.8070234113712378,0.7200668896321075,0.6946488294314382,0.7177257525083608,0.7913043478260879
"(460, 470]",0.8013422818791958,0.7050335570469799,0.6555826723611936,0.8062843197071351,0.9422073079791183,0.7466442953020134,0.7403904820012184,0.7550335570469797,0.813087248322149,0.678523489932885,0.7627516778523497,0.7882550335570472
"(470, 480]",0.8312080536912768,0.6805369127516779,0.6580231848688213,0.7974374618669892,0.7800074321813422,0.6959866220735782,0.75706901793858,0.8244147157190653,0.7374581939799326,0.739130434782609,0.6836120401337787,0.7401337792642148
"(480, 490]",0.7929765886287635,0.6173913043478266,0.5980541197932495,0.8057160231073254,0.9847129008202823,0.7989932885906045,0.7773032336790702,0.7744966442953027,0.7399328859060404,0.7499999999999999,0.7275167785234895,0.7214765100671143
"(490, 500]",0.7983221476510076,0.7010067114093957,0.6449054301403275,0.7040878584502724,0.885172798216275,0.7284280936454844,0.8163575554879887,0.7973244147157201,0.7448160535117045,0.6996655518394631,0.7939799331103684,0.8167224080267556
"(500, 510]",0.7778523489932885,0.6540268456375835,0.5860280658938376,0.8355704697986555,0.9463087248322142,0.7499999999999997,0.8062843197071355,0.8308724832214786,0.7546979865771811,0.7046979865771802,0.7147651006711404,0.8067340067340081
