Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity
"(870, 880]",0.7651006711409394,0.6661073825503342,0.6473154362416105,0.8526845637583907,0.687919463087247,0.7059563758389261,0.6687919463087246,0.7429530201342279,0.6180602006688956,0.5692307692307687,0.6280936454849492,0.6020066889632097,0.6280936454849487,0.3961352657004833,0.6800445930880691
"(880, 890]",0.7805369127516795,0.6077181208053686,0.7654362416107381,0.7265100671140937,0.7120805369127521,0.7374161073825504,0.6560402684563743,0.6228187919463086,0.7486577181208056,0.6231543624161058,0.5345637583892613,0.5583892617449668,0.6436241610738244,0.5551826994780023,0.7337807606263961
"(890, 900]",0.8080267558528442,0.7050167224080269,0.6187290969899663,0.7625418060200677,0.7090301003344474,0.6914715719063546,0.7143812709030102,0.7371237458193984,0.5664429530201334,0.5677852348993288,0.5302013422818794,0.5379194630872486,0.6268456375838928,0.555928411633109,0.6342281879194616
"(900, 910]",0.7751677852348999,0.6124161073825491,0.6681208053691264,0.770469798657719,0.6369127516778516,0.652265100671141,0.7167785234899318,0.6147651006711405,0.6190635451505018,0.6297658862876244,0.5675585284280932,0.5418060200668902,0.6541806020066885,0.5923448532144167,0.6142697881828303
"(910, 920]",0.8297658862876274,0.6344481605351173,0.6923076923076925,0.6869565217391301,0.7665551839464904,0.7424749163879598,0.7040133779264226,0.707023411371238,0.7260869565217392,0.6261744966442951,0.5889261744966441,0.6287625418060182,0.7097315436241592,0.7050708426547332,0.6625652498135702
"(920, 930]",0.8416107382550347,0.5916107382550324,0.7318791946308731,0.784899328859062,0.8218120805369146,0.675755033557047,0.6959731543624149,0.7050335570469789,0.7740740740740749,0.6230769230769225,0.6458193979933085,0.6498316498316479,0.6775167785234899,0.6439224459358669,0.7684563758389233
"(930, 940]",0.832214765100673,0.657718120805369,0.7006711409395976,0.7728187919463098,0.761744966442953,0.7042785234899329,0.6439597315436241,0.7318791946308719,0.7715719063545167,0.6788590604026831,0.6050335570469789,0.5795986622073577,0.6384615384615374,0.6629505759940519,0.8004459308807104
"(940, 950]",0.7872909698996658,0.7585284280936467,0.6882943143812704,0.7374581939799331,0.6802675585284284,0.657608695652174,0.6247491638795976,0.6909698996655522,0.6879598662207351,0.6157190635451495,0.6187290969899655,0.6033444816053503,0.6324414715719057,0.6774433296172397,0.7409884801189125
"(950, 960]",0.7946308724832227,0.7023489932885911,0.6496644295302009,0.6674496644295297,0.7295302013422817,0.6161912751677853,0.7093959731543626,0.5788590604026841,0.6919463087248314,0.611409395973154,0.5755033557046964,0.5157718120805369,0.6919463087248325,0.6174496644295279,0.8260381593714908
"(960, 970]",0.793959731543624,0.7523489932885903,0.693959731543624,0.6244966442953006,0.6399328859060398,0.6975671140939598,0.7204697986577169,0.599999999999999,0.7315436241610734,0.6859060402684558,0.6167785234899321,0.590939597315436,0.6912751677852352,0.6073825503355693,0.7874396135265671
"(970, 980]",0.7882943143812714,0.6267558528428084,0.5933110367892969,0.5558528428093654,0.6739130434782606,0.7692307692307693,0.5404682274247484,0.6374581939799322,0.7692307692307703,0.648494983277591,0.6167224080267546,0.6290969899665536,0.6678929765886283,0.6191007060572267,0.8113348247576403
"(980, 990]",0.7291946308724834,0.6197986577181195,0.558053691275167,0.49999999999999983,0.7033557046979866,0.7806208053691275,0.6124161073825496,0.6483221476510052,0.7500000000000012,0.5895973154362403,0.6070469798657706,0.540268456375839,0.5966442953020128,0.6431767337807586,0.7324414715719036
"(990, 1000]",0.7385906040268454,0.5922818791946312,0.6114093959731536,0.5419463087248303,0.675838926174495,0.7156040268456376,0.5842281879194634,0.6607382550335552,0.7466442953020145,0.5966442953020131,0.6687919463087242,0.5385906040268457,0.6624161073825502,0.6651752423564481,0.8299776286353443
"(1000, 1010]",0.7137123745819401,0.5311036789297652,0.6602006688963192,0.4765886287625413,0.5939799331103676,0.7061036789297659,0.5294314381270905,0.640468227424749,0.7387959866220736,0.5996655518394646,0.5555183946488291,0.5695652173913044,0.6775919732441462,0.6269044964697122,0.8357487922705286
"(1010, 1020]",0.7634228187919471,0.47818791946308775,0.5248322147651004,0.5181208053691269,0.5765100671140928,0.5910234899328859,0.5479865771812074,0.6825503355704691,0.6771812080536911,0.5919463087248313,0.59731543624161,0.5278523489932891,0.683221476510067,0.6670395227442181,0.7863534675615194
"(1020, 1030]",0.6627516778523485,0.5775167785234896,0.6432885906040258,0.4775167785234896,0.6181208053691272,0.5432046979865772,0.5593959731543621,0.6177852348993284,0.6865771812080541,0.6442953020134211,0.5459731543624153,0.5916107382550332,0.569127516778522,0.594705443698731,0.8191648023862758
"(1030, 1040]",0.7387959866220747,0.5441471571906354,0.5575250836120392,0.5578595317725743,0.6642140468227418,0.5597826086956522,0.4752508361204025,0.5665551839464882,0.6056856187290974,0.5468227424749168,0.5939799331103675,0.5478260869565225,0.6244147157190636,0.6971386101820864,0.725009290226679
"(1040, 1050]",0.5738255033557047,0.566778523489932,0.6325503355704698,0.6013422818791944,0.6701342281879179,0.6078020134228188,0.3916107382550332,0.5553691275167781,0.6889261744966436,0.5463087248322144,0.6382550335570473,0.5151006711409394,0.6298657718120796,0.6476510067114088,0.8020134228187887
"(1050, 1060]",0.6432885906040274,0.5781879194630869,0.520805369127516,0.5013422818791957,0.6694630872483206,0.6795302013422819,0.4281879194630872,0.6647651006711406,0.7227424749163874,0.5822147651006699,0.6577181208053682,0.5332214765100664,0.5916107382550331,0.54847129008203,0.7121551081282597
"(1060, 1070]",0.6595317725752504,0.5244147157190627,0.6117056856187284,0.4454849498327761,0.7016722408026758,0.5932274247491639,0.40066889632107044,0.5307692307692313,0.6409395973154357,0.6765886287625412,0.42173913043478267,0.5755852842809354,0.6551839464882934,0.5250836120401329,0.7365291713117773
"(1070, 1080]",0.6899328859060395,0.6530201342281879,0.5691275167785234,0.35268456375838936,0.7345637583892616,0.6854026845637584,0.32583892617449656,0.5026845637583892,0.681543624161074,0.6899328859060402,0.5161073825503352,0.5003355704697988,0.6580536912751667,0.570842654735272,0.7445935868754644
"(1080, 1090]",0.7451505016722407,0.5662207357859529,0.5635451505016713,0.3966555183946487,0.7468227424749163,0.5179765886287625,0.3264214046822743,0.5488294314381265,0.7444816053511705,0.6250836120401333,0.5160535117056861,0.5133779264214045,0.5819397993311032,0.6584912671869166,0.740988480118912
"(1090, 1100]",0.6620805369127499,0.47919463087248276,0.4855704697986572,0.4026845637583893,0.7308724832214759,0.6237416107382551,0.3768456375838924,0.5127516778523489,0.6741610738255027,0.5617449664429525,0.4402684563758386,0.5469798657718118,0.653355704697986,0.4869500372856075,0.634228187919462
"(1100, 1110]",0.6493288590604024,0.5536912751677838,0.6315436241610737,0.32281879194630836,0.7268456375838925,0.6296140939597316,0.4040268456375844,0.551006711409395,0.53993288590604,0.7124161073825492,0.5533557046979858,0.4453020134228198,0.6768456375838919,0.5320656226696494,0.776659209545113
"(1110, 1120]",0.6481605351170555,0.5856187290969895,0.6327759197324406,0.34816053511705625,0.5742474916387948,0.6831103678929766,0.33979933110367927,0.5612040133779256,0.6488294314381262,0.6979933110367894,0.5347826086956522,0.5170568561872908,0.6214046822742468,0.6871051653660327,0.7554812337420997
"(1120, 1130]",0.7127516778523489,0.43120805369127585,0.6030201342281881,0.2577181208053692,0.6053691275167794,0.5960570469798657,0.34798657718120807,0.5315436241610737,0.7000000000000003,0.5795302013422815,0.47046979865771826,0.5459731543624162,0.7211409395973162,0.6271439224459342,0.7337807606263964
"(1130, 1140]",0.6604026845637567,0.44295302013422827,0.6630872483221469,0.39496644295301986,0.6533557046979849,0.4924496644295302,0.41543624161073855,0.5063758389261741,0.6063758389261732,0.5949664429530193,0.5238255033557041,0.5550335570469797,0.6523489932885893,0.571215510812826,0.7986577181208017
"(1140, 1150]",0.6214046822742469,0.47759197324414776,0.5702341137123745,0.4210702341137124,0.6227424749163869,0.4590301003344482,0.29531772575250836,0.6709030100334447,0.6892976588628765,0.579264214046822,0.5712374581939798,0.5224080267558526,0.6471571906354514,0.4972129319955404,0.748420661464138
"(1150, 1160]",0.7197986577181207,0.489932885906041,0.5691275167785227,0.33389261744966464,0.6050335570469794,0.44211409395973156,0.28221476510067106,0.567785234899329,0.6315436241610735,0.5110738255033553,0.5842281879194624,0.5711409395973156,0.6432885906040249,0.5961968680089487,0.7058165548098415
"(1160, 1170]",0.6748322147650997,0.4265100671140942,0.48590604026845696,0.33993288590604015,0.6523489932885896,0.45553691275167785,0.39261744966442996,0.3845637583892618,0.5077181208053689,0.6684563758389251,0.5154362416107391,0.5130872483221477,0.6167785234899319,0.7147651006711379,0.790082028337058
"(1170, 1180]",0.7913043478260877,0.31705685618729096,0.538127090301003,0.3789297658862881,0.645484949832775,0.46404682274247494,0.2575250836120403,0.5187290969899667,0.5719063545150492,0.4602006688963212,0.5501672240802677,0.5943143812709029,0.6377926421404675,0.5793385358602738,0.7082868821999242
"(1180, 1190]",0.7466442953020136,0.5167785234899324,0.45335570469798714,0.32852348993288594,0.6996644295302008,0.602768456375839,0.3238255033557045,0.6244966442953028,0.5906040268456372,0.5718120805369123,0.5395973154362416,0.6214765100671132,0.6573825503355689,0.5287099179716643,0.652125279642057
