Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(540, 550]",0.5922818791946307,0.7721476510067106,0.7463087248322152,0.8120805369127536,0.7479865771812076,0.8057046979865762,0.7620805369127515,0.8147651006711429,0.7057046979865756,0.6875838926174505,0.7298657718120802,0.6496644295302003
"(550, 560]",0.569127516778524,0.7154362416107366,0.7010067114093959,0.8607382550335599,0.7802675585284292,0.781605351170569,0.8053511705685638,0.7635451505016717,0.6822742474916379,0.6555183946488286,0.7301003344481612,0.6438127090300995
"(560, 570]",0.5926421404682268,0.7311036789297664,0.6050167224080266,0.7538461538461527,0.7979865771812081,0.677852348993287,0.7882550335570478,0.8003355704697995,0.6500000000000008,0.6634228187919455,0.7030201342281881,0.6483221476510064
"(570, 580]",0.6771812080536904,0.7865771812080556,0.6426174496644294,0.7258389261744953,0.7523489932885907,0.740268456375839,0.7429530201342285,0.7251677852348991,0.774496644295302,0.6778523489932884,0.7466442953020127,0.6063758389261736
"(580, 590]",0.6070469798657702,0.7573825503355706,0.6989932885906048,0.8124161073825522,0.7933110367892982,0.7227424749163882,0.7571906354515048,0.8053511705685636,0.6973244147157195,0.647491638795985,0.7220735785953185,0.684280936454849
"(590, 600]",0.5515050167224085,0.6615384615384605,0.6444816053511696,0.7628762541806031,0.7107382550335557,0.8338926174496663,0.7718120805369143,0.7459731543624173,0.7167785234899334,0.7147651006711412,0.6953020134228182,0.680201342281879
"(600, 610]",0.6046979865771812,0.6802013422818785,0.7355704697986577,0.8248322147651017,0.7318791946308714,0.7546979865771807,0.7298657718120805,0.7536912751677868,0.6708053691275173,0.6093959731543628,0.6856187290969894,0.6080536912751667
"(610, 620]",0.6322147651006705,0.7154362416107383,0.6848993288590597,0.7570469798657725,0.7474916387959875,0.7655518394648831,0.7538461538461539,0.7622073578595323,0.7264214046822741,0.6842809364548488,0.6855704697986584,0.6147157190635434
"(620, 630]",0.6234113712374579,0.7250836120401332,0.6725752508361201,0.7826086956521745,0.7208053691275169,0.752013422818792,0.7557046979865769,0.7795302013422831,0.7395973154362414,0.6372483221476504,0.7194630872483226,0.6587248322147649
"(630, 640]",0.6328859060402673,0.7191275167785226,0.6644295302013414,0.7768456375838922,0.6909698996655519,0.7237458193979929,0.7836120401337796,0.8187290969899672,0.6953177257525076,0.6277591973244152,0.7428093645484944,0.6093645484949834
"(640, 650]",0.6275167785234893,0.740604026845638,0.6255033557046973,0.7557046979865774,0.7342281879194623,0.7832214765100682,0.7137583892617444,0.8144295302013436,0.7033557046979869,0.6523489932885903,0.7181208053691263,0.6060402684563749
"(650, 660]",0.5127090301003345,0.7337792642140464,0.7404682274247485,0.7602006688963217,0.744295302013424,0.8338926174496665,0.7191275167785225,0.7751677852349,0.6865771812080527,0.667114093959731,0.7335570469798649,0.6214765100671132
"(660, 670]",0.6751677852348998,0.7171140939597311,0.5359060402684569,0.6922818791946319,0.7665551839464894,0.6956521739130432,0.7541806020066888,0.7739130434782615,0.7167224080267561,0.6197324414715721,0.6959866220735784,0.6341137123745819
